"snsname","snshandle","datetime","text","likes","comments","shares","postlink"
"Scottish Conservatives","ScottishConservatives","2021-03-21 19:14:53 CET","Labour are still deciding if they'll back our Vote of No Confidence in Nicola Sturgeon for misleading Parliament. They can't be trusted to stand up to the SNP on indyref2 and now they're on the fence about keeping Sturgeon as First Minister. In May, give your party vote to the Scottish Conservatives - the only real opposition to the SNP.",452,237,72,"https://www.facebook.com/136308776480/posts/10157836183251481"
"Scottish Conservatives","ScottishConservatives","2021-03-21 16:16:02 CET","Ahead of our Vote of No Confidence in Nicola Sturgeon on Wednesday, make sure everyone you know sees her fabled ""eight-hour"" evidence session, as if nobody has ever done an eight-hour shift before. How can Labour still be on the fence about backing the Scottish Conservative motion to remove Sturgeon from office?",791,516,602,"https://www.facebook.com/136308776480/posts/10157835800376481"
"Scottish Conservatives","ScottishConservatives","2021-03-21 13:49:57 CET","Nicola Sturgeon has been sunk by her own words, her own evidence, her own false statements. She misled Parliament and we'll keep the pressure on to make sure she doesn't get away with it.",1510,1050,436,"https://www.facebook.com/136308776480/posts/10157835505081481"
"Scottish Conservatives","ScottishConservatives","2021-03-21 10:18:04 CET","MISSING: Nicola Sturgeon. Last seen: blaming everyone else. No showed her BBC briefing on Friday. Left her spokesman to make wild attacks on the committee yesterday. We don't know if Labour will support our Vote of No Confidence - but we're going to hold Sturgeon to account anyway. No-one gets away with misleading the Scottish Parliament.",1537,823,265,"https://www.facebook.com/136308776480/posts/10157835156046481"
"Scottish Conservatives","ScottishConservatives","2021-03-20 20:01:37 CET","Labour might not back our Vote of No Confidence in Nicola Sturgeon - but we're going to hold her to account and proceed anyway because the weight of evidence is overwhelming. As Scotland's opposition, it's our duty to stop the SNP from abusing their power. We won't let Nicola Sturgeon away with repeatedly misleading the Scottish Parliament.",1794,587,207,"https://www.facebook.com/136308776480/posts/10157834000576481"
"Scottish Conservatives","ScottishConservatives","2021-03-20 16:47:32 CET","We are leading Scotland's opposition in demanding that Sturgeon resigns - or we'll seek to force her out on Wednesday. Labour say they might still support Sturgeon - but we've heard enough. She has misled Parliament and broken the Ministerial Code.",1570,942,115,"https://www.facebook.com/136308776480/posts/10157833513546481"
"Scottish Conservatives","ScottishConservatives","2021-03-20 13:30:23 CET","No wonder Labour won't work with us against the SNP. In the last 24 hours, they refused to rule out another divisive referendum. Labour can't be trusted to defend the United Kingdom. https://www.heraldscotland.com/news/19174659.starmer-refuses-rule-granting-indyref2-becomes-prime-minister/",385,338,50,"https://www.facebook.com/136308776480/posts/10157833083561481"
"Scottish Conservatives","ScottishConservatives","2021-03-20 10:14:32 CET","If Nicola Sturgeon had a shred of integrity, she would resign for misleading Parliament. If she doesn't, we hold a Vote of No Confidence on Wednesday.",1102,607,109,"https://www.facebook.com/136308776480/posts/10157832747076481"
"Scottish Conservatives","ScottishConservatives","2021-03-19 20:53:36 CET","Today, UK and Scottish Labour leaders both refused to rule out letting the SNP hold indyref2. They wouldn't say if they would reject a Section 30 order for another divisive independence referendum. Only the Scottish Conservatives have the strength to stop an SNP majority and prevent them holding another divisive referendum.",331,217,56,"https://www.facebook.com/136308776480/posts/10157831483436481"
"Scottish Conservatives","ScottishConservatives","2021-03-19 17:55:11 CET","It's official - we will hold a Vote of No Confidence in Nicola Sturgeon on Wednesday.",2715,1365,626,"https://www.facebook.com/136308776480/posts/10157831104896481"
"Scottish Conservatives","ScottishConservatives","2021-03-19 15:02:18 CET","Another SNP LOSS, Scottish Conservative WIN in a crucial by-election. We have the strength to stop an SNP majority in May 💪",2124,789,198,"https://www.facebook.com/136308776480/posts/10157830608121481"
"Scottish Conservatives","ScottishConservatives","2021-03-19 13:25:29 CET","Damning front pages for Nicola Sturgeon - yet we are the ONLY opposition party calling for the First Minister to resign. Give the Scottish Conservatives your party vote and we'll stand up to the SNP and stop them getting a majority, which they would use to push for another divisive referendum.",1343,446,166,"https://www.facebook.com/136308776480/posts/10157830444646481"
"Scottish Conservatives","ScottishConservatives","2021-03-19 11:57:11 CET","The evidence that Nicola Sturgeon has misled the Scottish Parliament is overwhelming.",802,245,59,"https://www.facebook.com/136308776480/posts/10157830332541481"
"Scottish Conservatives","ScottishConservatives","2021-03-19 09:22:42 CET","A First Minister of Scotland cannot mislead the Scottish Parliament and get away with it. We have called out Nicola Sturgeon based on the overwhelming evidence that she misled Parliament. We will continue to hold her to the same standards as previous First Ministers of Scotland and demand that she resigns.",1450,698,182,"https://www.facebook.com/136308776480/posts/10157830161721481"
"Scottish Conservatives","ScottishConservatives","2021-03-18 22:17:29 CET","Nicola Sturgeon misled the Scottish Parliament. Full statement on tonight's reports from Scottish Conservative leader Douglas Ross 👇 ""The Committee will publish its findings in the coming days and we will wait for that report. However, we are really only waiting for confirmation of what we already know. ""We have detailed that the First Minister misled the Scottish Parliament. Nicola Sturgeon has not told the public the truth about what she knew and when. ""We cannot set a precedent that a First Minister of Scotland can mislead the Scottish Parliament and get away with it. ""We have to trust that the First Minister will be truthful. We no longer can. ""It is the duty of Scotland's opposition to hold the government to account. That is what the Scottish Conservatives have done throughout this sorry affair, which has so badly let down the women who came forward and damaged the standing of Scotland's institutions. ""We have called out the First Minister based on the overwhelming evidence that she misled Parliament. We will continue to hold her to the same standards as previous First Ministers of Scotland and demand that she resigns.""",1245,1587,122,"https://www.facebook.com/136308776480/posts/10157829220796481"
"Scottish Conservatives","ScottishConservatives","2021-03-18 21:00:43 CET","Short statement from Douglas Ross MP on the breaking reports that Nicola Sturgeon misled the Scottish Parliament 👇 ""The Committee will publish its findings in the coming days and we will wait for that report. ""But we have already detailed that Nicola Sturgeon lied to the Scottish Parliament and for that, she must resign. ""All we're waiting for is confirmation.""",1896,1397,535,"https://www.facebook.com/136308776480/posts/10157829063271481"
"Scottish Conservatives","ScottishConservatives","2021-03-18 18:57:09 CET","Blistering stuff from Ruth Davidson, getting stuck in to Nicola Sturgeon today👇 ""Someone should lose their job. It could be Nicola Sturgeon, it could be her chief of staff, it could be her chief civil servant. ""But really - shouldn't it be all of them?""",2232,1110,471,"https://www.facebook.com/136308776480/posts/10157828791596481"
"Scottish Conservatives","ScottishConservatives","2021-03-18 16:15:38 CET","If the pro-UK vote splits, it helps Nicola Sturgeon and the SNP. If the pro-UK vote sticks together, we can stop an SNP majority.",1212,2034,274,"https://www.facebook.com/136308776480/posts/10157828473476481"
"Scottish Conservatives","ScottishConservatives","2021-03-18 13:09:41 CET","We won't get complacent for a second - but polls show that with your party vote on the peach ballot paper, we can stop an SNP majority and stop indyref2.",1349,303,104,"https://www.facebook.com/136308776480/posts/10157828124111481"
"Scottish Conservatives","ScottishConservatives","2021-03-18 09:48:12 CET","We have written to Ian Blackford demanding answers on the cover up of the Patrick Grady scandal 👇",1371,297,211,"https://www.facebook.com/136308776480/posts/10157827898746481"
"Scottish Conservatives","ScottishConservatives","2021-03-17 21:16:13 CET","50 days to stop an SNP majority, stop indyref2, stop the cover ups, stop the lies, stop the deceit, stop the secrecy, stop the sleaze. 50 days to stop Nicola Sturgeon, stop Humza Yousaf and stop John Swinney from getting a majority and doing whatever they want. 50 days - lets go.",729,67,62,"https://www.facebook.com/136308776480/posts/10157826269516481"
"Scottish Conservatives","ScottishConservatives","2021-03-17 18:43:09 CET","Life should mean life. Today we announced plans for a law to guarantee that Scotland's worst criminals are locked up behind bars for good. Only the Scottish Conservatives would end Humza Yousaf's soft-touch justice system.",822,90,65,"https://www.facebook.com/136308776480/posts/10157825937226481"
"Scottish Conservatives","ScottishConservatives","2021-03-17 15:43:02 CET","The SNP are in meltdown over the Alex Salmond scandal. Today, Humza Yousaf has gone all Donald Trump and said the polls are ""rigged"" in a Twitter rant about ""conspiracies.""",552,337,134,"https://www.facebook.com/136308776480/posts/10157825580291481"
"Scottish Conservatives","ScottishConservatives","2021-03-17 12:30:07 CET","Conservative MP David Davis has revealed information suggesting that Nicola Sturgeon's chief of staff tried to 'interfere' in the Alex Salmond investigation - TWO MONTHS before Sturgeon said she found out about it. The SNP must come clean about what they knew and when.",923,548,247,"https://www.facebook.com/136308776480/posts/10157825282431481"
"Scottish Conservatives","ScottishConservatives","2021-03-17 00:20:55 CET","Here’s the barnstorming David Davis speech that everyone is talking about. Make sure everyone you know sees this👇 The Scottish Conservatives will keep the pressure on Nicola Sturgeon for lying to Parliament.",1259,410,659,"https://www.facebook.com/136308776480/posts/10157824508441481"
"Scottish Conservatives","ScottishConservatives","2021-03-16 22:13:48 CET","David Davis has just revealed more devastating information about the Salmond scandal. He said that Nicola Sturgeon's chief of staff tried to 'interfere' in the investigation. Full statement from Scottish Conservative leader Douglas Ross here 👇 “If the First Minister’s side were aware of complaints against Alex Salmond in February 2018, an outrageous breach of those women’s privacy and confidentiality has occurred. “February 2018 is also two months before Nicola Sturgeon originally claimed to find out about complaints. If her chief of staff knew then, and was interfering in the investigation, it blows another enormous hole in the First Minister’s story. “If civil servants said the First Minister’s chief of staff was interfering in the investigation in a ‘very bad’ way, then that is a sacking offence. It raises serious questions about how she tried to interfere, how she found out, who told her, when she knew, and who she went on to tell. “It further raises the question if anyone told Nicola Sturgeon that her chief of staff was interfering in the investigation. If they did, a number of lies have been told to the Scottish Parliament. If they didn’t, it still makes Nicola Sturgeon’s story of when she claims to have found out about complaints even more implausible. “These are all ‘ifs’. We need Nicola Sturgeon to immediately confirm or deny these new allegations, and to agree to release the evidence that has been cited this week.”",1179,774,287,"https://www.facebook.com/136308776480/posts/10157824320876481"
"Scottish Conservatives","ScottishConservatives","2021-03-16 20:26:46 CET","Don't split the pro-UK vote and let the SNP in 👇",367,62,113,"https://www.facebook.com/136308776480/posts/10157824148831481"
"Scottish Conservatives","ScottishConservatives","2021-03-16 17:20:57 CET","We need to stop these sleazy and secretive chancers getting a majority in May - and take Scotland's future out of their hands. Don't let them away with the abuses of power, cover ups, dishonesty, deceit, and outright lies to the Scottish Parliament.",1349,351,255,"https://www.facebook.com/136308776480/posts/10157823821866481"
"Scottish Conservatives","ScottishConservatives","2021-03-16 14:55:55 CET","The biggest threat to our recovery from Covid is an SNP majority and the indyref2 bill they plan to publish this week. We won’t rebuild if Nicola Sturgeon takes a wrecking ball to Scotland’s recovery by demanding another referendum as early as this year.",337,141,53,"https://www.facebook.com/136308776480/posts/10157823563921481"
"Scottish Conservatives","ScottishConservatives","2021-03-16 12:13:54 CET","It's now confirmed - Sturgeon will put ""vote SNP for indyref2"" on the ballot paper. But we can stop them together. We blocked an SNP majority and indyref2 in 2016, we can stop them again this May. Give your party vote to the Scottish Conservatives and we'll stop Sturgeon dividing the country all over again.",580,360,64,"https://www.facebook.com/136308776480/posts/10157823352521481"
"Scottish Conservatives","ScottishConservatives","2021-03-16 08:38:59 CET","THIS is the SNP's top priority today - an indyref2 bill. Can you think of anything more reckless and irresponsible? To stop an SNP majority and halt their plans for indyref2, give your party vote on the peach ballot to the Scottish Conservatives.",350,461,80,"https://www.facebook.com/136308776480/posts/10157823071621481"
"Scottish Conservatives","ScottishConservatives","2021-03-15 21:34:48 CET","Watch this devastating takedown of SNP scandals, sleaze and secrecy as Douglas Ross rattles off the SNP's roll of shame. It's time for this broken Scottish National Party to pay the price for all their abuses of power, cover ups, dishonesty, deceit, and outright lies to the Scottish Parliament.",710,315,124,"https://www.facebook.com/136308776480/posts/10157821473701481"
"Scottish Conservatives","ScottishConservatives","2021-03-15 18:26:17 CET","This bombshell confession reveals Nicola Sturgeon knew about another SNP sexual harassment scandal - and did nothing. The SNP are knee-deep in the same scandals that saw Labour lose votes in every Scottish Parliament election since 1999. https://www.dailymail.co.uk/news/article-9363969/Nicola-Sturgeon-faces-sexual-harassment-cover-claims.html",744,479,207,"https://www.facebook.com/136308776480/posts/10157821157611481"
"Scottish Conservatives","ScottishConservatives","2021-03-15 14:53:50 CET","Douglas Ross got stuck in to the SNP in his speech today 👇 He said: “All the ugliness in the SNP has broken out. It’s on show for all of Scotland to see. “The scandals, the sleaze, the secrecy. Abuses of power, cover ups, dishonesty, deceit, outright lies to the Scottish Parliament. “The SNP have become the very thing they sought to destroy. They are the morally bankrupt Scottish Labour party they once rebelled against. ""They are knee-deep in the same sort of scandals that saw Labour lose votes in every Scottish Parliament election since 1999."" #SCC21",1026,207,101,"https://www.facebook.com/136308776480/posts/10157820737236481"
"Scottish Conservatives","ScottishConservatives","2021-03-15 13:11:07 CET","Sturgeon, Swinney, Murrell and the rest of the SNP have abused their power to cover up the truth. Will you let them away with it in May? Use your party vote for the Scottish Conservatives and let’s stop an SNP majority together.",787,190,272,"https://www.facebook.com/136308776480/posts/10157820604811481"
"Scottish Conservatives","ScottishConservatives","2021-03-15 09:05:15 CET","While the SNP’s top priority is indyref2, our relentless focus is on rebuilding Scotland. Today we have unveiled a new proposal for £500 ‘Retrain to Rebuild’ accounts to help people progress their career and get back into work. Let’s kick start a skills revolution. #SCC21",439,90,36,"https://www.facebook.com/136308776480/posts/10157820301236481"
"Scottish Conservatives","ScottishConservatives","2021-03-14 22:16:56 CET","The SNP's Hate Crime Bill is extreme and dangerous. It risks criminalising what people can say in their own homes, around their own dinner table. We are the only party with a manifesto pledge to repeal it. Labour won't get rid of it - they helped Humza Yousaf pass it.",1406,210,284,"https://www.facebook.com/136308776480/posts/10157819528216481"
"Scottish Conservatives","ScottishConservatives","2021-03-14 19:18:49 CET","Today it's emerged that Nicola Sturgeon was told about sexual harassment claims against SNP MP Patrick Grady THREE YEARS AGO. She must have forgotten that one too. Sturgeon misled the Scottish Parliament about meetings with Alex Salmond, now she's hidden what she knew about this. The SNP have covered allegations up and protected Patrick Grady, just like they hid what really happened with Alex Salmond.",942,480,388,"https://www.facebook.com/136308776480/posts/10157819261221481"
"Scottish Conservatives","ScottishConservatives","2021-03-14 17:03:45 CET","🇬🇧 Rishi Sunak on the United Kingdom at its best. 🏴󠁧󠁢󠁳󠁣󠁴󠁿More than one million Scottish jobs protected by the world-leading UK furlough scheme. 👉While the SNP obsess about another referendum, we're focussed on rebuilding Scotland. #SCC21",591,150,64,"https://www.facebook.com/136308776480/posts/10157819008486481"
"Scottish Conservatives","ScottishConservatives","2021-03-14 14:37:04 CET","The SNP arrogantly think they’re untouchable. We need to focus on rebuilding Scotland, not another divisive referendum. #SCC21",538,221,59,"https://www.facebook.com/136308776480/posts/10157818709161481"
"Scottish Conservatives","ScottishConservatives","2021-03-14 12:43:08 CET","🚨 NEW POLICY: Our Victims Law will now include Suzanne's Law - to stop murderers from causing more pain to grieving families by not revealing the location of their victim’s body. 👉We are the only party who would end the SNP's soft-touch justice system and put VICTIMS FIRST. Read more about our Victims Law here: https://bit.ly/3lj8npB.:=:https://www.scottishconservatives.com/wordpress/wp-content/uploads/2021/02/Victims.Law_.pdf",397,52,34,"https://www.facebook.com/136308776480/posts/10157818546416481"
"Scottish Conservatives","ScottishConservatives","2021-03-14 09:12:08 CET","Backed by Labour and Green votes, the SNP’s dangerous Hate Crime Bill will become law. But with your party vote (on the peach ballot paper) in May's election, the Scottish Conservatives will push to repeal it. We have just this minute announced a manifesto pledge to get rid of the Hate Crime Bill’s outrageous attacks on free speech and women's rights. Only the Scottish Conservatives opposed Humza Yousaf’s Bill from the start. We voted it down while Labour and the Greens helped the SNP pass it. Now we’re the only major party pledging to repeal it – and your party vote on the peach ballot paper will help us do it. #SCC21",1985,574,338,"https://www.facebook.com/136308776480/posts/10157818241101481"
"Scottish Conservatives","ScottishConservatives","2021-03-13 20:31:40 CET","We're fighting for Scotland's future in this May's election - and the battle to stop an SNP majority is under way. If the pro-UK vote splits, the SNP will get in and seek another referendum. But if we all stick together and use our party list votes for the biggest opposition party - the Scottish Conservatives - we can stop an SNP majority again, just like we did in 2016.",1352,340,123,"https://www.facebook.com/136308776480/posts/10157817153481481"
"Scottish Conservatives","ScottishConservatives","2021-03-13 16:59:06 CET","Something in Scotland has changed. The SNP bandwagon is now backfiring. Ruth Davidson on how to use your party vote to stop an SNP majority.👇 #SCC21",1243,367,183,"https://www.facebook.com/136308776480/posts/10157816754016481"
"Scottish Conservatives","ScottishConservatives","2021-03-13 12:30:23 CET","In a speech today, Ruth Davidson will say: ""No matter who you vote for in your own constituency – and I want as many people are possible to vote for their local Conservative candidate – if you want to stop that SNP majority, you must cast your ‘party vote’ on the peach-coloured ballot paper for the Scottish Conservative and Unionist Party."" Tune in at 3pm today to hear more from Ruth: bit.ly/3cvMYWc:=:https://conference.scottishconservatives.com/. #SCC21",1572,429,157,"https://www.facebook.com/136308776480/posts/10157816277696481"
"Scottish Conservatives","ScottishConservatives","2021-03-13 09:17:02 CET","We want to restore the number of police officers out on the frontline and make local communities safer. Under the SNP, violent crime has been on the rise in each of the last five years. At Scottish Conservative conference this weekend, we will announce a Local Policing Act to put bobbies back on the beat and give local communities more of a say in police decision-making. #SCC21",728,124,54,"https://www.facebook.com/136308776480/posts/10157816037471481"
"Scottish Conservatives","ScottishConservatives","2021-03-12 20:13:39 CET","More than 10,000 people have now joined our campaign calling on Nicola Sturgeon to resign for misleading Parliament and breaking the Ministerial Code. Help us pile the pressure on ahead of the Vote of No Confidence in Nicola Sturgeon. Sign up now > https://bit.ly/3tcI875:=:https://action.scottishconservatives.com/resignsturgeon/",1745,1101,170,"https://www.facebook.com/136308776480/posts/10157814744901481"
"Scottish Conservatives","ScottishConservatives","2021-03-12 15:45:10 CET","BREAKING: We have defeated the SNP in a vital Scottish Borders by-election. When pro-UK voters unite, the Scottish Conservatives can take them on all over Scotland. With your party list vote in May, we can stop an SNP majority and stop their push for indyref2.",2541,858,553,"https://www.facebook.com/136308776480/posts/10157814293781481"
"Scottish Conservatives","ScottishConservatives","2021-03-12 12:27:30 CET","The SNP’s Hate Crime Bill threatens freedom of speech and fails to protect women's rights - but it has now passed with Labour, Lib Dem and Green support. The Scottish Conservatives were the only party to oppose this dangerous bill every step of the way.",619,635,199,"https://www.facebook.com/136308776480/posts/10157813925931481"
"Scottish Conservatives","ScottishConservatives","2021-03-12 09:33:07 CET","🔥Ruth Davidson on fire at FMQs taking on Nicola Sturgeon. “Why did Nicola Sturgeon think she was a better lawyer than Queen’s Counsel?”",1040,303,137,"https://www.facebook.com/136308776480/posts/10157813422691481"
"Scottish Conservatives","ScottishConservatives","2021-03-11 21:18:54 CET","The SNP’s Hate Crime Bill has now passed. We were the only major party to oppose this dangerous threat to freedom of speech.",892,336,125,"https://www.facebook.com/136308776480/posts/10157812254961481"
"Scottish Conservatives","ScottishConservatives","2021-03-11 18:27:14 CET","BREAKING: The BBC will not take Nicola Sturgeon's briefings off the air entirely during the election campaign. The Scottish Conservatives have strongly opposed this shameful decision. But we will not let it prevent us stopping an SNP majority and halting their push for indyref2. Read the full statement from Scottish Conservative leader Douglas Ross 👇 “The SNP have repeatedly tried to exploit these briefings during the pandemic to gain votes and push for another referendum. “We have argued for months that public health officials could and should lead these briefings to deliver essential public health messages without SNP ministers using Covid-19 for political point scoring. “The shameful decision to let the SNP continue these briefings will have deeply damaging consequences for democracy in Scotland. “BBC Scotland are stacking the 2021 election in the SNP’s favour and allowing Nicola Sturgeon to dictate what they air and when, while the Scottish Conservatives have to fight for every minute of coverage. “The SNP leader will be able to manipulate the media cycle at will to cover up more damaging revelations about the Alex Salmond case or to hide that she’s pushing for indyref2 as early as this year. “The Scottish Conservatives will not let this decision prevent us stopping an SNP majority and halting their push for indyref2 just like we did at the last election.”",374,450,89,"https://www.facebook.com/136308776480/posts/10157811905666481"
"Scottish Conservatives","ScottishConservatives","2021-03-11 16:18:36 CET","The scandals this week have shown again that the SNP cannot be trusted. They have covered up too many sexual harassment claims. It's time Nicola Sturgeon took this seriously and stopped letting complainants down. #FMQs",960,151,106,"https://www.facebook.com/136308776480/posts/10157811690441481"
"Scottish Conservatives","ScottishConservatives","2021-03-11 12:01:53 CET","REVEALED: the SNP's new election slogan.",1056,343,286,"https://www.facebook.com/136308776480/posts/10157811268026481"
"Scottish Conservatives","ScottishConservatives","2021-03-11 09:19:03 CET","Polls show that if your party list vote goes to the Scottish Conservatives, we can stop an SNP majority and stop their push for indyref2 again. Three polls this week show our vote UP and the SNP vote DOWN by 4, 5 and 6 per cent in each. We're going to keep the pressure on them every day to May.",1433,168,145,"https://www.facebook.com/136308776480/posts/10157811126631481"
"Scottish Conservatives","ScottishConservatives","2021-03-10 22:21:55 CET","The John Swinney Vote of No Confidence result is in - the Greens have been bought and sold for SNP gold. They got an SNP budget deal this week and now they've saved his skin. Our pressure still forced Swinney to release legal advice last week that was damning for Sturgeon - but we would have forced him to release even more if the Greens didn't cave in to the SNP so easily.",465,540,119,"https://www.facebook.com/136308776480/posts/10157810320746481"
"Scottish Conservatives","ScottishConservatives","2021-03-10 19:59:57 CET","We are opposed to the SNP’s Hate Crime Bill because it is a serious threat to freedom of speech. It risks what people can say in their own home, at their own dinner table. That is an unacceptable and outrageous overstepping of the mark.",1610,297,291,"https://www.facebook.com/136308776480/posts/10157810073751481"
"Scottish Conservatives","ScottishConservatives","2021-03-10 16:57:12 CET","We kept the pressure on the SNP with a Vote of No Confidence in John Swinney today - but the Greens have buckled and shamefully let him away with it, now that they've got their budget deal. They are not an opposition party, they are not even a separate party. They are just an extension of the SNP.",969,368,257,"https://www.facebook.com/136308776480/posts/10157809743551481"
"Scottish Conservatives","ScottishConservatives","2021-03-10 13:40:11 CET","If the SNP win just FOUR more seats in May, they'll hold another divisive referendum as early as this year. YOU can stop them - here's how.👇",1224,1022,325,"https://www.facebook.com/136308776480/posts/10157809406226481"
"Scottish Conservatives","ScottishConservatives","2021-03-10 11:31:19 CET","Only one party really oppose the SNP - the Scottish Conservatives. Labour backed the SNP Budget at stage 1. The Lib Dems backed it at stage 3. The Greens back it every year - and save John Swinney when he's in trouble. Only the Scottish Conservatives can be trusted to stand up to the SNP.",469,202,50,"https://www.facebook.com/136308776480/posts/10157809233996481"
"Scottish Conservatives","ScottishConservatives","2021-03-10 09:14:59 CET","BREAKING: another SNP cover up. Their chief whip has resigned 👇 We have to stop this toxic party winning a majority in May. As Scotland's biggest opposition party, we'll keep the pressure on so they can't sweep this under the carpet any more",645,251,340,"https://www.facebook.com/136308776480/posts/10157809096251481"
"Scottish Conservatives","ScottishConservatives","2021-03-09 19:48:09 CET","We had John Swinney on the ropes with our Vote of No Confidence - but the Greens have let him away with it again. The Greens are too weak to stand up to the SNP, even when John Swinney abuses his power and covers up the Sturgeon-Salmond scandal. Read our full statement from Scottish Conservative leader Douglas Ross here 👇 “Any time John Swinney is in trouble, the Greens set aside all principles and ride to his rescue. “The Greens have shown again that they will let the SNP away with anything, even ignoring votes of the Scottish Parliament. “Their cause always comes first – and that’s independence, not the environment. Their true colours are not green, they are SNP yellow. “The case for the Vote of No Confidence in John Swinney is clear to any impartial observer. We can no longer trust him to do the right thing. He has abused his power to cover up crucial evidence. “He said he would respect two votes of the Scottish Parliament – he didn’t. He ignored them entirely until his job was on the line. Even now, he is still hiding evidence from around 10 legal consultations. “He claimed he had released all key legal advice – only to wait a few days and release more. He blatantly withheld crucial evidence until after Nicola Sturgeon’s evidence session. “We are supposed to accept that no notes were taken at a pivotal meeting involving the First Minister, senior lawyers and the permanent secretary. That is ludicrous and beyond belief for any fair-minded person.”",798,523,178,"https://www.facebook.com/136308776480/posts/10157807947491481"
"Scottish Conservatives","ScottishConservatives","2021-03-09 16:46:13 CET","The Greens have caved in and saved John Swinney's skin after we tried to oust him in a Vote of No Confidence Their cause always comes first – and that’s independence, not the environment. Their true colours are not green, they are SNP yellow.",1202,1012,383,"https://www.facebook.com/136308776480/posts/10157807549121481"
"Scottish Conservatives","ScottishConservatives","2021-03-09 13:03:46 CET","This is what all the fuss is about. This is what the Sturgeon-Salmond scandal boils down to - more than £500,000 of YOUR MONEY wasted. Nicola Sturgeon was told by Queen's Counsel to concede the case. She thought she knew better. Against their advice, she kept going and going and going. The SNP kept making mistakes. They kept ignoring legal advice. They got it badly wrong. And it cost taxpayers more than £500,000 - which was all avoidable if they had conceded the case earlier than they did. Join our campaign to remove Sturgeon: https://bit.ly/3cbYMwU:=:https://action.scottishconservatives.com/resignsturgeon/",639,556,127,"https://www.facebook.com/136308776480/posts/10157807210606481"
"Scottish Conservatives","ScottishConservatives","2021-03-09 10:24:32 CET","John Swinney is unfit for office. He has abused his power, ignored votes of the Scottish Parliament, misled the public about Salmond legal advice, and shut down scrutiny of Nicola Sturgeon. We're holding the Vote of No Confidence this week.",1629,247,166,"https://www.facebook.com/136308776480/posts/10157806984951481"
"Scottish Conservatives","ScottishConservatives","2021-03-08 22:01:22 CET","Let's stop an SNP majority, so we can start rebuilding Scotland. Don't let them create a whole new crisis, when we've got a health and jobs crisis still to fix. The Scottish Conservatives will oppose them every step of the way. Vote for us and we'll focus on creating jobs and backing business.",824,145,27,"https://www.facebook.com/136308776480/posts/10157805891126481"
"Scottish Conservatives","ScottishConservatives","2021-03-08 19:59:36 CET","A very happy International Women's Day from the Scottish Conservatives. Here is Rachael Hamilton MSP to celebrate women's achievements👇 #IWD2021",264,44,12,"https://www.facebook.com/136308776480/posts/10157805620006481"
"Scottish Conservatives","ScottishConservatives","2021-03-08 16:50:53 CET","The Scottish Conservatives have plans to strengthen the power of MSPs and prevent the SNP abusing power ever again. 1. Introduce a right of recall to kick out disgraced MSPs. 2. Strengthen free speech powers for MSPs to stop the Crown Office preventing publication of vital evidence again. 3. Introduce elected select committee chairs to scrutinise the government. 4. Prevent the First Minister from being in charge of Ministerial Code investigations. 5. Split up the dual role of the Lord Advocate.",1133,173,114,"https://www.facebook.com/136308776480/posts/10157805272241481"
"Scottish Conservatives","ScottishConservatives","2021-03-08 13:18:04 CET","Sleaze is engulfing the SNP and dragging Scotland down. Vote Scottish Conservative to stop an SNP majority, send them a message, and halt their plans for another divisive referendum.",617,424,200,"https://www.facebook.com/136308776480/posts/10157804878536481"
"Scottish Conservatives","ScottishConservatives","2021-03-08 11:30:49 CET","Douglas Ross speech today: “I am not afraid of Nicola Sturgeon’s poll numbers. No other opposition leader should be either. ""We will bring forward Votes of No Confidence in Nicola Sturgeon and John Swinney because the evidence against them is overwhelming. ""As the main opposition to the SNP, I ask other parties – do you really think misleading the Scottish Parliament is acceptable? “Why would we let this government – or any government – away with this? “It is the job of Scotland’s opposition to call the SNP Government out – not to run and hide from them. “When they abuse their power, cover up the truth, and trample on Parliament – don’t let them away with it. Join with us and stand up to them. “Let’s confront them together. Let’s send a message that we are Scotland’s opposition and what they have done, what they are doing, to the Scottish Parliament will not be tolerated.""",1247,401,61,"https://www.facebook.com/136308776480/posts/10157804769681481"
"Scottish Conservatives","ScottishConservatives","2021-03-08 09:24:19 CET","John Swinney only released Salmond legal documents when the Scottish Conservatives forced him into action. This week we're seeking to remove him from office. The Deputy First Minister blatantly withheld documents from the committee until after Nicola Sturgeon appeared. https://www.bbc.co.uk/news/uk-scotland-scotland-politics-56311384",1069,161,48,"https://www.facebook.com/136308776480/posts/10157804615576481"
"Scottish Conservatives","ScottishConservatives","2021-03-07 21:35:30 CET","Watch Douglas Ross MP explain what drives him each day as Scottish Conservative leader - his family. He says: ""I want my son Alistair to grow up in the same United Kingdom that I have. ""There are families like mine all over Scotland. They look around the places they grew up, the places they love, and wonder if their children will have it better than they did? ""I can't wait to get on a debate stage against Nicola Sturgeon so I can ask her - how will your plans for another divisive referendum help our economy and create the jobs of the future? ""This election in May is about the future. It's about our families and making sure they grow up in the same great country that we did.""",351,101,29,"https://www.facebook.com/136308776480/posts/456545485795694"
"Scottish Conservatives","ScottishConservatives","2021-03-07 19:20:15 CET","On the day that multiple polls show momentum is with the pro-UK side... This is Labour's reaction?",112,264,42,"https://www.facebook.com/136308776480/posts/10157803382956481"
